MOB,ID,customer_id,Var1,Var4,Var5,Var6,Var7,Var15,Var16,Var24,Var29,Var30,Var3,Var11,Var12,Var14,target,Var27,Var28,income,loan_desc,Var8_q,Var25_q,Var26_q,Var20_1,Var21_1,Var22_1,Var23_1,Var17_1,working_months_1,ii_ratio,idi_ratio
6,11051862,32376879,1,0,4,1,1,0,2,0,0,2,1.0,3,8.0,1,0.0,0,0,1,3,10.0,3.0,0.0,0,0,1,2,1,9,3,3
6,11051863,32565999,1,3,9,1,0,0,1,0,2,2,1.0,4,8.0,0,0.0,0,1,0,1,3.0,1.0,10.0,0,0,1,1,1,0,3,2
6,11051864,32477730,1,3,7,1,2,0,0,0,0,2,1.0,4,8.0,1,0.0,0,0,1,1,0.0,10.0,10.0,0,0,0,0,1,0,6,3
6,11051865,32495402,1,3,9,1,0,0,2,0,0,2,1.0,4,8.0,0,0.0,0,0,0,1,0.0,10.0,10.0,1,1,1,1,0,7,3,1
6,11051867,32879665,1,0,1,1,0,0,0,0,0,2,3.0,4,8.0,1,0.0,0,0,0,5,10.0,1.0,0.0,2,2,2,2,0,2,3,1
6,11051869,32518520,2,3,7,1,0,0,0,0,0,2,1.0,4,4.0,1,0.0,0,0,1,1,0.0,1.0,0.0,0,1,1,1,5,3,0,6
6,11051870,32527044,1,3,7,1,0,4,4,0,0,2,1.0,4,8.0,3,0.0,0,0,0,3,10.0,1.0,0.0,1,1,1,1,0,1,3,3
6,11051871,32770752,1,0,0,1,1,2,2,0,0,2,3.0,4,8.0,1,1.0,0,1,0,5,10.0,1.0,0.0,0,0,0,0,0,7,6,6
6,11051872,32887425,1,3,4,3,8,0,0,0,0,2,1.0,4,8.0,0,0.0,0,0,1,1,3.0,10.0,10.0,0,2,2,2,2,2,9,6
6,11051873,32758138,1,0,1,1,2,2,2,0,0,2,1.0,4,8.0,3,0.0,0,0,1,5,10.0,10.0,10.0,1,2,2,2,1,1,3,1
6,11051874,32622228,1,3,9,1,0,0,0,0,0,2,1.0,4,8.0,0,0.0,0,0,1,1,0.0,7.0,0.0,0,0,0,1,1,1,0,1
6,11051877,32582451,2,3,2,6,9,1,1,0,0,2,1.0,3,4.0,1,0.0,0,0,6,1,0.0,0.0,0.0,0,1,1,1,7,3,9,9
6,11051878,32528671,1,0,2,1,0,3,4,0,0,2,3.0,7,8.0,1,0.0,0,0,0,5,10.0,1.0,0.0,0,0,0,0,0,0,9,0
6,11051879,32494560,2,3,2,1,5,0,2,0,0,2,1.0,4,4.0,0,1.0,0,0,6,1,0.0,10.0,10.0,0,1,1,1,5,0,3,9
6,11051880,32479003,1,3,2,3,8,1,1,0,0,2,1.0,2,8.0,1,0.0,0,0,1,3,10.0,3.0,0.0,0,1,1,1,1,3,6,6
6,11051881,32795643,1,3,7,1,0,0,0,0,0,2,1.0,4,8.0,0,0.0,0,0,0,3,10.0,3.0,0.0,0,0,0,0,1,1,0,2
6,11051882,32380749,1,3,4,1,4,5,5,0,0,2,1.0,4,8.0,1,0.0,0,0,1,1,3.0,3.0,7.0,0,0,0,0,1,7,6,3
6,11051883,32863955,1,0,2,1,1,0,0,0,0,2,1.0,4,8.0,0,0.0,0,0,0,5,10.0,1.0,10.0,0,0,0,0,0,9,3,3
6,11051884,32446125,1,3,2,1,4,4,4,1,0,2,1.0,4,8.0,3,0.0,0,1,1,3,10.0,0.0,0.0,0,0,1,1,3,6,6,6
6,11051887,32779778,1,0,0,1,4,1,1,0,0,2,1.0,2,8.0,0,0.0,0,0,1,5,10.0,10.0,10.0,0,0,0,0,1,5,6,3
6,11051888,32646862,1,0,0,1,4,0,0,0,0,2,1.0,2,8.0,3,0.0,0,0,1,5,10.0,7.0,10.0,0,0,0,0,1,7,6,3
6,11051889,32551810,1,0,4,1,1,0,0,0,1,2,1.0,4,8.0,0,0.0,0,0,1,3,10.0,10.0,10.0,0,0,0,0,2,4,0,1
6,11051890,32775294,1,6,9,1,0,2,2,0,0,2,1.0,4,8.0,1,0.0,0,0,1,1,3.0,10.0,10.0,0,0,1,1,1,0,0,1
6,11051891,32564880,1,3,2,1,4,2,2,0,1,2,1.0,4,8.0,1,0.0,0,0,1,3,10.0,3.0,7.0,0,0,0,0,3,3,6,6
6,11051893,32543159,1,3,4,1,2,1,1,0,0,2,1.0,2,8.0,1,0.0,0,0,1,4,10.0,3.0,0.0,1,1,1,1,1,0,6,6
6,11051895,32627796,2,3,7,1,1,0,0,0,0,2,1.0,2,4.0,1,0.0,0,0,1,1,3.0,0.0,0.0,0,0,0,0,2,5,0,6
6,11051898,32485576,1,3,2,1,4,1,3,0,0,2,1.0,4,8.0,3,0.0,0,0,1,3,10.0,10.0,10.0,0,2,2,2,1,1,3,3
6,11051899,32838738,2,3,7,1,2,1,1,0,0,2,1.0,4,4.0,1,0.0,0,0,1,3,10.0,10.0,10.0,0,2,2,2,5,6,0,0
6,11051900,32835621,1,6,4,1,5,0,0,0,0,2,1.0,2,8.0,3,0.0,0,0,1,1,3.0,1.0,7.0,0,0,0,0,1,7,6,3
6,11051901,32554540,1,3,9,1,0,0,0,0,0,2,1.0,3,8.0,0,0.0,0,0,0,1,0.0,1.0,0.0,0,0,0,0,1,4,3,2
6,11051902,32387504,1,3,4,1,2,1,1,0,0,2,1.0,4,8.0,1,0.0,0,0,5,3,10.0,5.0,0.0,1,1,1,1,2,1,0,1
6,11051903,32498510,1,6,4,1,5,0,0,0,0,2,1.0,4,8.0,1,0.0,0,0,1,1,3.0,1.0,7.0,0,1,1,1,1,8,6,3
6,11051905,32769273,2,6,4,6,9,0,0,0,0,2,1.0,4,4.0,1,0.0,0,0,6,1,3.0,5.0,0.0,0,1,1,2,5,7,9,9
6,11051906,32883680,1,0,0,6,9,0,2,0,0,2,1.0,4,8.0,0,0.0,0,0,1,5,10.0,9.0,0.0,1,1,1,1,3,8,9,9
6,11051907,32369204,1,6,9,1,1,0,0,0,0,2,1.0,4,8.0,1,0.0,0,0,1,1,3.0,10.0,10.0,0,0,0,1,2,2,0,3
6,11051909,32603622,1,3,4,6,8,0,2,0,0,2,1.0,4,8.0,0,0.0,0,0,1,3,10.0,10.0,10.0,1,1,1,1,3,3,9,9
6,11051910,32592518,1,3,4,1,3,0,0,0,0,2,1.0,4,8.0,1,0.0,0,0,1,1,3.0,0.0,0.0,1,1,1,1,1,2,6,6
6,11051912,32475553,1,3,2,1,4,2,2,0,0,2,1.0,4,8.0,1,0.0,0,0,1,3,10.0,7.0,0.0,0,1,1,1,0,1,6,3
6,11051913,32543403,1,3,2,3,9,0,0,0,0,2,1.0,4,8.0,0,0.0,0,0,1,3,10.0,3.0,10.0,0,0,0,0,1,3,9,6
6,11051915,32888351,1,6,4,1,5,0,0,0,1,2,1.0,4,8.0,0,0.0,0,0,1,1,0.0,5.0,7.0,1,2,2,2,2,2,6,6
6,11051916,32458983,1,0,1,1,1,1,1,0,0,2,1.0,4,8.0,1,0.0,0,0,1,5,10.0,3.0,0.0,1,1,1,1,1,3,0,1
6,11051917,32725993,1,3,2,1,3,4,5,0,0,2,1.0,4,8.0,0,0.0,0,1,6,1,0.0,1.0,10.0,0,0,0,0,5,0,0,1
6,11051919,32645560,1,3,2,1,4,1,1,0,0,2,1.0,4,8.0,0,0.0,0,0,1,3,10.0,0.0,0.0,0,0,0,0,0,6,6,6
6,11051920,32449318,1,3,4,1,2,0,0,0,0,2,1.0,4,8.0,0,0.0,0,0,1,3,10.0,3.0,0.0,0,0,0,0,1,9,0,1
6,11051921,32559837,2,0,4,1,1,1,1,0,0,2,1.0,4,4.0,1,0.0,0,0,5,3,10.0,10.0,10.0,1,1,2,2,5,8,0,9
6,11051922,32610675,1,3,4,1,3,1,1,0,0,2,1.0,4,8.0,1,0.0,0,0,1,3,10.0,0.0,0.0,1,2,2,2,1,4,6,3
6,11051923,32417312,1,6,9,1,1,2,2,0,0,2,1.0,2,8.0,3,0.0,0,0,1,1,3.0,10.0,10.0,0,1,1,1,0,4,3,1
6,11051926,32861358,1,0,2,1,1,0,2,0,0,2,1.0,4,8.0,0,0.0,0,0,1,5,10.0,5.0,0.0,0,0,0,0,2,8,3,2
6,11051927,32777984,1,0,0,1,2,3,3,0,0,2,1.0,4,8.0,3,0.0,0,0,1,5,10.0,10.0,10.0,1,1,1,1,1,6,3,2
6,11051928,32617437,1,0,2,1,3,1,1,0,0,2,1.0,4,8.0,3,0.0,0,0,1,3,10.0,1.0,0.0,0,1,1,1,1,3,6,3
6,11051929,32866355,1,3,9,6,6,0,0,0,0,2,1.0,4,8.0,0,0.0,0,0,1,1,3.0,10.0,10.0,1,1,1,1,2,8,6,6
6,11051930,32873387,1,3,2,3,9,0,0,0,0,2,1.0,4,8.0,3,0.0,0,0,1,1,3.0,10.0,10.0,2,2,2,2,1,8,9,6
6,11051932,32802874,1,0,0,3,9,0,0,0,0,2,1.0,4,8.0,1,0.0,0,0,6,5,10.0,10.0,10.0,0,0,0,1,5,0,6,6
6,11051933,32420962,1,3,4,1,3,0,0,0,0,2,1.0,4,8.0,0,0.0,0,0,1,1,0.0,3.0,0.0,1,1,1,1,0,2,6,3
6,11051934,32506870,1,3,4,1,3,1,1,0,0,2,1.0,4,8.0,1,0.0,0,0,1,3,10.0,1.0,10.0,0,0,2,2,1,1,6,6
6,11051935,32724542,4,0,0,1,1,0,0,0,0,2,3.0,4,4.0,1,0.0,0,0,6,5,10.0,5.0,0.0,1,1,1,1,5,6,0,9
6,11051937,32517815,1,0,0,1,1,0,0,0,0,2,3.0,4,8.0,0,0.0,0,0,1,5,10.0,7.0,0.0,0,1,1,2,1,7,0,1
6,11051938,32622378,1,6,4,1,3,0,0,1,0,2,1.0,1,8.0,1,0.0,0,0,1,1,3.0,5.0,0.0,0,0,0,1,1,0,3,3
6,11051940,32882706,1,0,1,6,8,1,1,0,0,2,3.0,4,8.0,3,0.0,0,0,1,5,10.0,0.0,0.0,0,0,0,0,1,9,9,9
6,11051942,32685589,2,6,4,1,5,0,0,0,0,2,1.0,4,4.0,1,0.0,0,0,6,1,3.0,10.0,10.0,0,0,0,0,7,9,3,6
6,11051944,32778618,1,3,4,1,4,0,0,0,0,2,1.0,4,8.0,1,0.0,0,0,1,1,3.0,1.0,0.0,1,1,1,1,3,5,6,6
6,11051946,32572968,1,3,4,1,1,2,2,0,0,2,1.0,4,8.0,1,0.0,0,0,1,4,10.0,1.0,0.0,0,2,2,2,1,8,3,3
6,11051947,32767383,4,3,7,1,1,1,3,0,0,2,1.0,4,4.0,3,0.0,0,0,1,1,0.0,5.0,10.0,0,0,0,0,2,5,0,0
6,11051948,32403099,1,6,7,1,2,1,1,0,0,2,1.0,4,8.0,1,0.0,0,0,0,1,0.0,10.0,10.0,2,2,2,2,0,9,6,3
6,11051950,32621784,1,0,0,6,9,2,2,1,1,2,3.0,4,8.0,3,0.0,0,0,1,5,10.0,7.0,0.0,1,1,1,2,5,1,9,9
6,11051951,32474710,1,0,0,3,8,5,5,1,0,2,3.0,4,8.0,1,0.0,0,1,1,5,10.0,5.0,10.0,1,1,1,1,5,4,6,6
6,11051954,32755987,1,3,1,1,6,0,0,0,0,2,1.0,4,8.0,1,0.0,0,0,1,3,10.0,10.0,10.0,0,0,0,0,1,0,6,6
6,11051955,32491727,1,6,7,1,1,2,2,0,1,2,1.0,4,8.0,1,0.0,0,0,1,1,3.0,7.0,0.0,0,0,0,1,2,6,0,2
6,11051957,32682013,1,0,0,1,3,0,0,0,0,2,3.0,4,8.0,1,0.0,0,0,1,5,10.0,1.0,7.0,0,2,2,2,1,4,3,2
6,11051958,32681074,1,3,4,1,4,1,1,0,0,2,1.0,4,8.0,1,0.0,0,0,1,1,0.0,3.0,0.0,0,0,0,1,1,0,6,6
6,11051959,32557622,4,0,2,1,1,2,2,0,1,2,1.0,4,4.0,1,0.0,0,0,5,5,10.0,1.0,0.0,0,0,0,2,5,5,0,0
6,11051960,32375159,2,0,0,1,1,1,1,0,0,2,3.0,4,4.0,0,0.0,0,0,1,5,10.0,0.0,0.0,0,0,0,1,2,3,0,0
6,11051963,32418025,1,0,0,1,1,1,3,0,0,2,3.0,4,8.0,1,0.0,0,0,0,5,10.0,10.0,10.0,1,2,2,2,0,7,3,3
6,11051964,32475463,1,3,7,1,1,1,1,0,0,2,1.0,4,8.0,3,0.0,0,0,0,1,0.0,0.0,0.0,1,1,1,1,1,1,3,2
6,11051966,32652952,2,0,0,1,1,2,2,0,2,2,3.0,2,7.0,3,1.0,0,1,1,5,10.0,0.0,10.0,0,0,0,0,3,3,3,6
6,11051969,32566112,1,0,0,3,6,1,1,0,0,2,3.0,4,8.0,1,1.0,0,0,1,5,10.0,1.0,10.0,0,0,0,0,1,1,6,6
6,11051970,32372485,2,0,2,1,1,1,1,0,2,2,1.0,4,4.0,3,0.0,0,0,1,5,10.0,7.0,0.0,0,0,1,1,2,7,0,3
6,11051971,32377513,2,0,7,6,7,2,2,0,0,2,1.0,4,4.0,1,0.0,0,0,1,3,10.0,1.0,10.0,0,0,0,0,2,8,6,6
6,11051974,32797711,1,3,2,1,3,0,0,0,1,2,1.0,4,8.0,0,0.0,0,0,1,1,0.0,1.0,7.0,0,1,1,2,1,6,6,6
6,11051975,32740604,1,6,9,1,0,0,0,0,0,2,1.0,4,8.0,0,0.0,0,0,0,1,3.0,3.0,0.0,1,1,2,2,0,1,0,1
6,11051976,32668748,3,0,0,1,4,0,0,0,0,2,3.0,4,4.0,0,0.0,0,0,6,5,10.0,1.0,7.0,0,0,0,0,5,0,0,6
6,11051977,32437967,1,3,7,1,1,3,3,0,0,2,1.0,4,8.0,3,0.0,0,0,1,4,10.0,3.0,0.0,0,0,0,0,1,4,3,3
6,11051978,32525957,2,3,7,1,1,2,2,0,0,2,1.0,7,4.0,1,0.0,0,0,0,1,0.0,7.0,10.0,0,1,1,1,3,0,6,0
6,11051979,32859084,3,0,2,1,0,1,3,0,0,2,1.0,4,4.0,1,1.0,0,0,5,5,10.0,10.0,10.0,0,0,0,1,2,5,0,3
6,11051980,32437321,3,3,4,1,3,0,0,0,0,2,1.0,4,4.0,0,0.0,0,0,5,3,10.0,3.0,0.0,1,1,1,1,5,6,0,0
6,11051981,32755531,1,3,7,1,1,0,0,0,1,2,1.0,3,8.0,0,0.0,0,0,1,1,0.0,5.0,0.0,1,1,1,2,0,3,3,2
6,11051982,32779566,1,3,7,3,6,0,0,0,0,2,1.0,3,8.0,3,0.0,0,0,0,3,10.0,0.0,0.0,1,1,1,1,0,5,6,6
6,11051983,32827406,1,3,4,1,3,0,1,0,1,2,1.0,4,8.0,0,0.0,0,0,1,1,3.0,1.0,10.0,2,2,2,2,2,0,6,6
6,11051984,32420857,2,3,7,3,5,0,0,0,0,2,1.0,4,4.0,0,0.0,0,0,1,1,0.0,0.0,0.0,0,0,0,0,5,6,6,9
6,11051985,32592236,1,6,9,1,0,1,1,0,0,2,1.0,2,8.0,1,0.0,0,0,0,1,3.0,10.0,10.0,1,1,1,1,0,8,0,1
6,11051986,32543043,1,3,9,6,6,0,0,0,0,2,1.0,4,8.0,3,0.0,0,0,1,4,10.0,0.0,0.0,1,1,1,2,1,8,6,6
6,11051988,32568333,1,0,1,1,2,0,0,0,0,2,1.0,4,8.0,1,0.0,0,0,0,5,10.0,3.0,0.0,2,2,2,2,0,7,6,3
6,11051989,32621987,1,0,0,1,2,4,6,0,0,2,3.0,4,8.0,1,0.0,0,0,0,5,10.0,1.0,0.0,1,1,1,1,0,5,6,3
6,11051990,32375278,2,3,4,1,3,1,1,0,0,2,1.0,4,4.0,3,0.0,0,0,1,1,3.0,1.0,0.0,0,0,0,0,5,2,3,9
6,11051995,32795634,1,0,0,1,3,0,2,0,0,2,3.0,4,8.0,0,0.0,0,0,1,5,10.0,1.0,10.0,0,0,1,1,1,0,3,3
6,11051996,32671963,1,3,4,1,3,0,0,0,0,2,1.0,4,8.0,0,0.0,0,0,0,1,0.0,10.0,10.0,0,0,0,0,1,8,6,6
6,11051997,32548773,2,6,4,1,3,0,0,0,0,2,1.0,4,4.0,0,0.0,0,0,1,1,0.0,0.0,0.0,0,0,0,1,5,6,3,6
6,11051998,32673360,1,3,7,6,7,0,0,0,0,2,1.0,4,8.0,1,0.0,0,0,1,3,10.0,7.0,0.0,0,0,0,1,0,2,9,6
6,11052000,32708911,1,3,9,3,0,2,2,0,0,2,1.0,4,8.0,1,0.0,0,0,1,4,10.0,5.0,0.0,0,1,2,2,1,7,0,1
6,11052001,32745568,1,0,1,6,9,0,0,0,0,2,1.0,4,8.0,1,0.0,0,0,1,5,10.0,0.0,10.0,1,1,1,1,0,0,9,9
6,11052002,32804840,1,0,0,3,6,0,0,0,0,2,3.0,3,8.0,1,0.0,0,0,1,5,10.0,7.0,0.0,0,0,0,1,2,7,6,6
6,11052007,32610215,1,6,7,1,2,1,1,0,0,2,1.0,3,8.0,0,0.0,0,0,0,1,3.0,3.0,0.0,0,0,0,0,1,0,6,6
6,11052009,32669471,1,0,4,3,5,0,2,0,0,2,1.0,4,8.0,0,0.0,0,0,0,3,10.0,1.0,0.0,0,1,1,1,1,8,6,6
6,11052010,32383875,1,0,1,1,3,0,0,0,0,2,1.0,4,8.0,0,0.0,0,0,1,5,10.0,7.0,0.0,0,0,1,1,2,8,3,3
6,11052011,32683061,4,3,4,1,2,3,3,0,0,2,1.0,4,4.0,1,0.0,0,1,5,3,10.0,3.0,0.0,0,0,0,0,7,9,0,6
6,11052012,32488744,1,3,7,3,7,0,0,0,0,2,1.0,4,8.0,1,0.0,0,0,1,1,0.0,10.0,10.0,0,0,0,0,1,8,6,6
6,11052014,32417446,1,3,4,6,9,1,1,0,0,2,1.0,4,8.0,1,0.0,0,0,1,1,0.0,3.0,7.0,1,1,1,1,2,4,9,9
6,11052015,32504618,1,3,7,6,8,0,0,0,0,2,1.0,4,8.0,0,0.0,0,0,0,1,0.0,1.0,0.0,0,0,0,0,0,9,9,9
6,11052016,32612079,1,3,9,3,1,0,0,0,0,2,1.0,2,8.0,3,1.0,0,1,1,1,0.0,7.0,10.0,1,1,1,2,2,2,3,3
6,11052020,32367058,1,0,0,1,1,0,0,0,1,2,3.0,4,8.0,3,0.0,0,0,0,5,10.0,10.0,10.0,1,2,2,2,1,9,3,3
6,11052021,32559883,4,3,4,3,7,0,0,0,0,2,1.0,4,4.0,0,0.0,0,0,1,1,0.0,1.0,0.0,1,1,1,1,5,6,6,0
6,11052022,32408027,1,0,0,1,2,0,0,0,0,2,3.0,4,8.0,0,0.0,0,0,1,5,10.0,5.0,0.0,1,1,1,1,3,8,3,2
6,11052023,32736681,1,6,7,1,2,0,0,0,0,2,1.0,4,8.0,0,0.0,0,0,1,1,3.0,7.0,10.0,0,0,0,0,1,2,3,3
6,11052024,32815762,1,3,4,1,2,0,2,0,0,2,1.0,4,8.0,0,0.0,0,1,1,1,0.0,7.0,10.0,0,1,1,1,2,0,3,2
6,11052025,32581286,1,3,4,3,8,1,1,1,0,2,1.0,4,8.0,1,0.0,0,0,1,1,0.0,0.0,0.0,0,0,0,0,5,3,6,6
6,11052026,32439492,1,3,2,1,5,1,1,0,0,2,1.0,4,8.0,1,0.0,0,0,6,1,0.0,3.0,7.0,0,0,0,0,5,8,3,2
6,11052027,32840547,1,3,4,1,3,0,0,0,0,2,1.0,4,8.0,1,0.0,0,0,1,1,0.0,3.0,0.0,0,1,1,1,3,8,3,2
6,11052029,32426829,1,3,9,1,0,0,0,0,0,2,1.0,4,8.0,0,0.0,0,0,1,1,0.0,0.0,0.0,0,0,0,0,0,3,0,0
6,11052030,32373589,2,6,7,1,1,2,2,0,0,2,1.0,4,4.0,3,0.0,0,0,1,1,3.0,10.0,10.0,0,2,2,2,1,0,0,6
6,11052032,32769027,1,0,1,1,4,1,1,0,0,2,1.0,4,8.0,3,0.0,0,0,1,3,10.0,5.0,0.0,0,0,1,1,3,1,6,6
6,11052033,32417596,2,0,4,1,0,0,0,0,0,2,1.0,4,4.0,3,0.0,0,0,5,1,0.0,1.0,0.0,1,1,1,1,3,3,0,2
6,11052034,32882466,1,3,4,3,8,1,3,0,0,2,1.0,1,8.0,1,0.0,1,1,0,1,0.0,0.0,0.0,0,1,1,1,1,0,9,9
6,11052035,32661429,1,0,0,1,1,0,0,0,0,2,3.0,4,8.0,0,0.0,0,0,1,5,10.0,7.0,0.0,0,2,2,2,0,3,3,1
6,11052037,32677010,1,3,7,1,2,0,0,0,0,2,1.0,4,8.0,0,0.0,0,0,0,1,0.0,1.0,0.0,0,0,0,0,0,5,6,3
6,11052038,32405930,1,3,4,1,3,1,1,0,0,2,1.0,4,8.0,1,0.0,0,0,0,1,3.0,0.0,0.0,0,1,1,1,1,5,6,6
6,11052039,32871598,1,3,4,1,4,2,2,0,0,2,1.0,4,8.0,1,0.0,0,0,1,1,3.0,3.0,7.0,1,1,1,1,1,7,6,3
6,11052040,32536726,1,0,1,1,0,1,1,0,0,2,3.0,4,8.0,1,0.0,0,0,0,5,10.0,0.0,0.0,0,1,1,1,1,2,3,3
6,11052042,32489527,1,6,4,1,4,2,2,0,0,2,1.0,4,8.0,1,0.0,0,1,1,1,0.0,7.0,10.0,0,0,0,0,2,2,3,3
6,11052044,32768934,2,3,9,1,0,1,1,0,0,2,1.0,4,1.0,3,0.0,0,0,1,1,0.0,10.0,10.0,0,0,1,1,5,4,0,0
6,11052046,32648050,1,3,2,1,6,1,1,0,0,2,1.0,4,8.0,3,0.0,0,0,1,3,10.0,3.0,7.0,0,0,1,1,1,5,6,3
6,11052047,32528039,1,6,4,1,5,0,0,0,0,2,1.0,4,8.0,3,0.0,0,0,1,1,0.0,0.0,7.0,1,1,1,1,1,3,6,6
6,11052049,32783345,1,0,0,1,2,2,2,0,0,2,1.0,4,8.0,0,0.0,0,0,1,5,10.0,5.0,10.0,0,0,0,1,0,0,3,3
6,11052051,32719674,1,0,9,1,0,0,0,0,0,2,1.0,4,8.0,3,0.0,0,0,1,3,10.0,10.0,10.0,0,0,1,1,1,9,0,0
6,11052052,32640748,1,6,4,1,4,0,0,0,0,2,1.0,4,8.0,1,0.0,0,0,1,1,3.0,10.0,10.0,0,0,0,0,1,2,6,6
6,11052053,32783278,1,0,0,1,4,1,3,0,0,2,1.0,4,8.0,1,0.0,0,0,1,5,10.0,3.0,0.0,0,1,1,1,1,7,6,3
6,11052054,32875767,1,6,4,1,3,3,3,0,0,2,1.0,4,8.0,3,0.0,0,0,1,1,3.0,7.0,0.0,0,0,0,1,5,7,3,3
6,11052055,32790759,1,0,0,1,2,1,1,0,0,2,3.0,4,8.0,0,0.0,0,0,1,5,10.0,1.0,0.0,0,1,1,2,1,7,3,2
6,11052056,32592974,3,0,0,3,8,0,0,0,0,2,1.0,4,4.0,3,0.0,0,0,6,5,10.0,3.0,10.0,0,1,1,1,7,1,6,6
6,11052057,32409153,1,0,1,1,0,0,0,0,0,2,3.0,4,8.0,1,0.0,0,0,0,5,10.0,1.0,0.0,0,1,1,2,0,8,3,3
6,11052058,32411508,1,6,9,1,0,2,2,0,1,2,1.0,4,8.0,1,0.0,0,0,0,1,0.0,1.0,10.0,1,2,2,2,0,1,0,0
6,11052059,32698028,1,3,9,1,0,0,1,0,0,2,1.0,4,8.0,1,0.0,0,0,0,1,0.0,1.0,0.0,0,2,2,3,0,4,0,2
6,11052060,32509056,1,0,4,1,0,0,0,0,0,2,1.0,4,8.0,0,0.0,0,0,0,5,10.0,10.0,10.0,1,1,1,1,0,8,3,2
6,11052063,32441095,1,6,4,1,5,1,3,0,0,2,1.0,4,8.0,3,0.0,0,0,1,1,0.0,0.0,7.0,0,0,0,2,2,6,6,6
6,11052064,32866783,1,3,4,1,3,0,2,0,0,2,1.0,4,8.0,0,0.0,0,0,1,1,3.0,1.0,7.0,0,1,1,1,1,3,6,3
6,11052065,32550761,1,0,2,1,3,0,1,1,2,2,1.0,4,8.0,1,0.0,0,0,1,3,10.0,7.0,7.0,1,1,1,1,5,4,3,2
6,11052067,32374067,1,0,1,3,7,1,1,0,0,2,1.0,4,8.0,1,1.0,0,0,1,5,10.0,1.0,0.0,2,2,2,2,1,6,6,6
6,11052069,32814024,1,0,0,1,2,0,0,0,1,2,1.0,2,8.0,0,0.0,0,1,1,5,10.0,1.0,0.0,2,2,2,2,1,1,6,6
6,11052070,32591868,1,0,0,1,1,0,0,0,0,2,3.0,4,8.0,1,0.0,0,0,1,5,10.0,5.0,0.0,0,0,1,1,3,7,0,1
6,11052072,32634149,2,3,4,1,4,0,0,0,0,2,1.0,4,7.0,0,0.0,0,0,1,1,3.0,10.0,10.0,0,0,0,0,3,7,6,6
6,11052073,32680419,2,0,0,1,2,0,0,0,0,2,3.0,4,4.0,3,0.0,0,0,1,5,10.0,10.0,10.0,1,1,1,1,5,0,0,9
6,11052074,32480490,1,3,4,1,2,1,1,0,0,2,1.0,4,8.0,0,0.0,0,0,1,4,10.0,3.0,10.0,0,0,0,1,0,1,3,2
6,11052075,32830146,1,3,9,1,0,0,0,0,2,2,1.0,4,8.0,0,0.0,0,0,1,3,10.0,1.0,0.0,1,1,2,2,2,6,0,0
6,11052077,32447802,1,0,2,1,0,0,0,0,0,2,1.0,4,8.0,0,0.0,0,0,1,5,10.0,0.0,0.0,1,1,2,2,1,1,0,1
6,11052078,32561660,1,6,4,3,8,5,5,1,0,2,1.0,4,8.0,1,0.0,0,0,1,1,3.0,5.0,0.0,0,2,2,2,2,4,9,6
6,11052079,32621007,1,3,9,1,0,1,1,0,0,2,1.0,4,8.0,3,0.0,0,0,0,3,10.0,10.0,10.0,1,1,1,2,0,5,0,0
6,11052080,32665838,1,3,2,1,5,0,0,1,0,2,1.0,2,8.0,1,0.0,0,0,5,1,0.0,10.0,10.0,0,0,0,0,5,7,3,3
6,11052081,32710787,1,0,7,1,0,2,2,0,0,2,1.0,4,8.0,1,0.0,0,0,0,3,10.0,3.0,0.0,1,1,3,3,1,5,0,1
6,11052082,32658881,1,3,7,1,0,1,1,0,0,2,1.0,4,8.0,1,0.0,0,0,1,3,10.0,10.0,10.0,0,1,1,1,1,7,0,2
6,11052083,32871805,3,0,2,1,1,2,2,0,0,2,1.0,4,2.0,3,0.0,0,0,1,5,10.0,3.0,10.0,0,0,1,2,3,0,0,6
6,11052085,32634815,2,3,7,6,6,1,1,0,1,2,1.0,4,4.0,0,0.0,0,0,1,3,10.0,3.0,0.0,0,0,0,0,3,1,6,9
6,11052091,32738880,2,6,7,1,2,0,0,0,0,2,1.0,4,4.0,0,0.0,0,0,5,1,0.0,0.0,0.0,1,2,2,2,3,1,0,6
6,11052092,32791776,1,3,2,1,5,2,2,0,0,2,1.0,4,8.0,1,0.0,0,0,1,1,0.0,10.0,10.0,1,2,3,3,2,4,6,3
6,11052093,32732512,1,0,1,1,1,1,1,0,0,2,3.0,4,8.0,1,0.0,0,0,1,5,10.0,10.0,0.0,0,1,2,2,2,0,0,1
6,11052094,32530333,1,3,4,1,2,1,1,0,0,2,1.0,4,8.0,1,0.0,0,0,1,1,3.0,7.0,0.0,0,0,0,0,0,7,3,3
6,11052096,32492348,1,3,4,1,1,0,0,0,0,2,1.0,3,8.0,1,0.0,0,0,1,1,0.0,3.0,0.0,0,0,0,0,1,9,3,3
6,11052097,32633131,1,6,4,1,5,1,3,0,0,2,1.0,4,8.0,3,0.0,0,0,1,1,3.0,1.0,0.0,0,1,1,2,1,7,6,6
6,11052098,32619017,1,0,0,1,2,0,0,0,0,2,3.0,1,8.0,1,0.0,0,0,1,5,10.0,3.0,10.0,0,1,1,1,2,2,3,3
6,11052099,32834869,1,0,0,1,3,0,2,0,0,2,3.0,4,8.0,0,0.0,0,0,1,5,10.0,1.0,0.0,1,1,1,1,1,4,3,3
